location,activity_type,duration_min,lat,lon
Salzach River Path,Ride,35,47.80002089393787,13.050685450692756
Salzach River Path,Walk,36,47.799963812369334,13.050913506438308
Salzach River Path,Ride,36,47.80029712714115,13.051139534560464
Salzach River Path,Ride,57,47.79978345938211,13.050895417120035
Salzach River Path,Run,28,47.799139506989675,13.051285445519737
Salzach River Path,Hike,48,47.79917971158814,13.052658305060266
Salzach River Path,Hike,63,47.799950870094676,13.050393042339403
Salzach River Path,Run,37,47.7991848628433,13.051418007515178
Salzach River Path,Walk,34,47.79893073132598,13.049820528611427
Salzach River Path,Hike,41,47.80015964534154,13.0528802344309
Salzach River Path,Run,62,47.79961753417387,13.048647215395881
Salzach River Path,Run,47,47.80225598948287,13.053601880865822
Salzach River Path,Hike,37,47.796023545287404,13.049919684098713
Salzach River Path,Walk,52,47.80163726027788,13.047138449795765
Salzach River Path,Run,28,47.80186912778874,13.050256208829822
Salzach River Path,Ride,55,47.79688991465139,13.048637896685051
Salzach River Path,Walk,51,47.79948596860888,13.051681287097978
Salzach River Path,Walk,40,47.799442838701005,13.048694752041396
Salzach River Path,Hike,32,47.79788873245792,13.049107633133572
Salzach River Path,Hike,31,47.79883327496861,13.04622091853811
Salzach River Path,Ride,53,47.7983341362318,13.049095387361502
Salzach River Path,Run,63,47.80262840566513,13.045152241346743
Salzach River Path,Hike,35,47.80140351758972,13.04683219435303
Salzach River Path,Hike,51,47.801907332642486,13.05152082931229
Salzach River Path,Walk,13,47.80108250809606,13.051571600317303
Salzach River Path,Hike,36,47.798306422343174,13.05085091512357
Salzach River Path,Hike,44,47.799213219600574,13.048066047713743
Salzach River Path,Hike,31,47.80073406184184,13.049904577287716
Salzach River Path,Hike,30,47.79816680828666,13.04999279492182
Salzach River Path,Walk,34,47.80106949764526,13.047683270621615
Salzach River Path,Ride,49,47.79963951190276,13.053006796603535
Salzach River Path,Ride,42,47.79943776878867,13.051754724581151
Salzach River Path,Run,11,47.8010664399523,13.049558071652342
Salzach River Path,Hike,13,47.80066639496722,13.05005377167799
Salzach River Path,Walk,35,47.79945855075127,13.050416765615896
Salzach River Path,Run,51,47.80173899470504,13.045916530263153
Salzach River Path,Run,10,47.7983784050086,13.049505645234959
Salzach River Path,Ride,37,47.800923903410414,13.048636031504005
Salzach River Path,Walk,37,47.80088965188695,13.047996759980212
Salzach River Path,Walk,65,47.79953568034102,13.049437799414228
Salzach River Path,Walk,39,47.80048919953336,13.0535953730537
Salzach River Path,Ride,50,47.798123329635416,13.051281685722534
Salzach River Path,Ride,47,47.801386040528804,13.048857642020435
Salzach River Path,Ride,13,47.79972264679533,13.051145165562714
Kapuzinerberg,Ride,56,47.806599033154875,13.058750449005297
Kapuzinerberg,Ride,48,47.80588695052437,13.05764118891775
Kapuzinerberg,Hike,52,47.804589445554875,13.058744595006065
Kapuzinerberg,Hike,103,47.80352959483344,13.059586596058073
Kapuzinerberg,Walk,13,47.80554733497042,13.058597720140652
Kapuzinerberg,Run,70,47.80509022807813,13.058581183382408
Kapuzinerberg,Walk,40,47.80584278983004,13.057096016624387
Kapuzinerberg,Run,49,47.80545275770252,13.057174198164898
Kapuzinerberg,Ride,44,47.80607432907298,13.055694789456401
Kapuzinerberg,Run,38,47.80369714718265,13.061999153486374
Kapuzinerberg,Walk,36,47.806476091098446,13.056012273529218
Kapuzinerberg,Walk,49,47.80479639940704,13.057114189604409
Kapuzinerberg,Run,22,47.807612891308935,13.057063185468863
Kapuzinerberg,Hike,56,47.80346621827286,13.06028984875389
Kapuzinerberg,Ride,38,47.807103945704746,13.057910100643417
Kapuzinerberg,Ride,28,47.80479686617519,13.060995484145348
Kapuzinerberg,Walk,38,47.80352287299458,13.057153018751512
Kapuzinerberg,Hike,63,47.80377417124892,13.059057988324447
Kapuzinerberg,Run,36,47.804019479037706,13.056829305893482
Kapuzinerberg,Ride,50,47.8051362489196,13.062790298255548
Kapuzinerberg,Hike,34,47.80528425323205,13.056124803161941
Kapuzinerberg,Ride,56,47.80363944999409,13.059119641420455
Kapuzinerberg,Hike,55,47.80446346811161,13.059767553761864
Kapuzinerberg,Hike,72,47.80771340553792,13.059327598194903
Kapuzinerberg,Walk,42,47.80709131475515,13.058129424682246
Kapuzinerberg,Ride,55,47.80515448550451,13.058240358600534
Kapuzinerberg,Run,46,47.80455700521725,13.058587622943959
Kapuzinerberg,Walk,64,47.80468004699007,13.058205995996744
Kapuzinerberg,Walk,34,47.80542027695909,13.06042775823359
Kapuzinerberg,Run,56,47.8029658111522,13.062921046003183
Kapuzinerberg,Walk,42,47.80411393519386,13.057385016429985
Kapuzinerberg,Hike,44,47.80199712388918,13.055760394040842
Kapuzinerberg,Hike,46,47.8050988346839,13.058323435903297
Kapuzinerberg,Ride,48,47.80547079390955,13.063659418675309
Kapuzinerberg,Ride,43,47.80377522030655,13.05689265086406
Kapuzinerberg,Run,48,47.80686098014493,13.06177823361089
Kapuzinerberg,Ride,68,47.80266135150549,13.061855401628153
Kapuzinerberg,Hike,59,47.80230343767968,13.057392823516585
Kapuzinerberg,Run,58,47.804836677727835,13.059637966158371
Kapuzinerberg,Run,38,47.806070647453915,13.061756793246257
Kapuzinerberg,Ride,31,47.80702589153719,13.057741744518026
Kapuzinerberg,Hike,59,47.80381167360569,13.058092839279796
Kapuzinerberg,Run,58,47.80611802125014,13.057336638172103
Kapuzinerberg,Hike,67,47.804442237295746,13.056470486538615
Kapuzinerberg,Hike,35,47.804241059050085,13.057201444909868
Kapuzinerberg,Hike,41,47.805825489906226,13.056052119466475
Kapuzinerberg,Ride,20,47.80547848431762,13.058568166936519
Kapuzinerberg,Walk,39,47.80213541176452,13.056960053537884
Kapuzinerberg,Walk,59,47.80671481052459,13.058967571823581
Kapuzinerberg,Run,38,47.806570137031215,13.055388208707592
Kapuzinerberg,Hike,54,47.80356165594773,13.059161760464429
Kapuzinerberg,Ride,42,47.80509370530015,13.060167057923218
Kapuzinerberg,Hike,49,47.80524104527942,13.054512528714858
Kapuzinerberg,Hike,27,47.80489101064873,13.059248113139695
Kapuzinerberg,Ride,46,47.80367454226923,13.060955337984947
Kapuzinerberg,Walk,10,47.80349256494809,13.056080717962619
Kapuzinerberg,Hike,42,47.80446166889351,13.061845144773676
Kapuzinerberg,Hike,20,47.80625909352889,13.059338038018733
Kapuzinerberg,Walk,63,47.80531540023189,13.057089976288484
Kapuzinerberg,Ride,56,47.80394407850187,13.058388461844684
Kapuzinerberg,Run,52,47.80565754806597,13.059616653825044
Kapuzinerberg,Walk,67,47.80022718606905,13.058652010782826
Kapuzinerberg,Run,30,47.80622314855056,13.059577511984893
Kapuzinerberg,Run,71,47.80189042933183,13.05665865281384
Kapuzinerberg,Walk,58,47.803956338587895,13.058838721648073
Kapuzinerberg,Hike,41,47.80282049515806,13.055672571006191
Kapuzinerberg,Run,62,47.802557977786414,13.058277547877303
Kapuzinerberg,Run,28,47.806241240181066,13.05669218471707
Kapuzinerberg,Ride,32,47.80379844819803,13.05702894011482
Kapuzinerberg,Hike,35,47.80501975582259,13.060972186350421
Kapuzinerberg,Run,37,47.80442961913168,13.06068262024119
Kapuzinerberg,Ride,29,47.80521556124083,13.059718276241815
Kapuzinerberg,Hike,63,47.80461523283659,13.056315374470655
Kapuzinerberg,Walk,41,47.80257551166371,13.05786718310061
Kapuzinerberg,Walk,50,47.80599440022917,13.06092619539996
Kapuzinerberg,Ride,36,47.80375936512525,13.05878343382728
Kapuzinerberg,Walk,17,47.80216512715201,13.063138659079964
Kapuzinerberg,Run,49,47.80385782725855,13.05928663567879
Kapuzinerberg,Hike,16,47.80675113968595,13.05888409823298
Kapuzinerberg,Run,43,47.805775332613166,13.057881767071596
Kapuzinerberg,Run,24,47.80397702179839,13.058767081809565
Kapuzinerberg,Walk,74,47.80397611344352,13.05819506032724
Kapuzinerberg,Run,58,47.80401754742317,13.059916217353377
Kapuzinerberg,Walk,46,47.80761512197534,13.06041340463359
Kapuzinerberg,Hike,63,47.80507290317834,13.056928021078985
Kapuzinerberg,Hike,32,47.805145062470785,13.055837534092884
Kapuzinerberg,Run,53,47.80604542518105,13.054827589253794
Kapuzinerberg,Ride,47,47.80485818373854,13.059515982653826
Kapuzinerberg,Walk,48,47.80411143678127,13.056293266787653
Kapuzinerberg,Walk,64,47.80420547522637,13.054194218814095
Kapuzinerberg,Run,55,47.80439259811087,13.059277157209062
Kapuzinerberg,Walk,49,47.80444416664523,13.063485999034866
Kapuzinerberg,Walk,20,47.80559144431545,13.058487858176921
Kapuzinerberg,Ride,30,47.804577918828706,13.060176981548905
Kapuzinerberg,Ride,43,47.80559896011582,13.058663658717096
Kapuzinerberg,Run,46,47.80437892512983,13.058302220693617
Kapuzinerberg,Ride,28,47.80461795278547,13.060338152965976
Kapuzinerberg,Run,81,47.8015026989732,13.057919450911623
Kapuzinerberg,Hike,67,47.80587449151205,13.059034784628144
Kapuzinerberg,Run,54,47.805019732713845,13.059143395612393
Kapuzinerberg,Hike,46,47.805997015164785,13.057163819092715
Kapuzinerberg,Run,41,47.800155616932706,13.060484084699073
Kapuzinerberg,Walk,30,47.807632562057165,13.058150080486609
Kapuzinerberg,Ride,46,47.80429061555776,13.056988509681014
Kapuzinerberg,Hike,48,47.8061622742251,13.059573019687141
Kapuzinerberg,Run,26,47.80294014110931,13.056703064036418
Kapuzinerberg,Ride,50,47.80541916085759,13.05855636231474
Kapuzinerberg,Run,42,47.80291987665524,13.058481762006712
Kapuzinerberg,Ride,16,47.80356434655895,13.060671791131664
Kapuzinerberg,Ride,32,47.8073710470308,13.05944939646576
Kapuzinerberg,Run,38,47.804213976398856,13.05844994608251
Kapuzinerberg,Hike,73,47.80482614930977,13.060135532598402
Kapuzinerberg,Hike,53,47.80580510159603,13.061280415098036
Kapuzinerberg,Walk,24,47.80524352283196,13.059615620612703
Kapuzinerberg,Ride,52,47.804725628357716,13.058520705239687
Kapuzinerberg,Walk,21,47.805047441503696,13.0558763275353
Kapuzinerberg,Walk,61,47.80810512337786,13.05636977267385
Kapuzinerberg,Run,37,47.804413571804446,13.057889550591291
Kapuzinerberg,Run,43,47.80480164857007,13.057280975595681
Kapuzinerberg,Run,64,47.806075981594006,13.058126057394029
Kapuzinerberg,Ride,25,47.80615828889943,13.058613299849794
Kapuzinerberg,Run,24,47.806280545458335,13.059559385508713
Kapuzinerberg,Run,36,47.805458095333044,13.058359002443883
Kapuzinerberg,Ride,60,47.8027854926309,13.059473003287653
Kapuzinerberg,Ride,22,47.80695014729845,13.05862894882962
Kapuzinerberg,Hike,10,47.80278048191047,13.054549066867292
Kapuzinerberg,Run,38,47.80495395319785,13.056621329212362
Kapuzinerberg,Run,53,47.80336858622497,13.058211824888557
Kapuzinerberg,Run,63,47.80440379248011,13.056080610514318
Kapuzinerberg,Hike,38,47.804993143615455,13.059699857459993
Kapuzinerberg,Run,38,47.80498203582317,13.061561501664688
Kapuzinerberg,Hike,62,47.80513288113135,13.060937523703394
Kapuzinerberg,Walk,16,47.806920566903585,13.05807311425814
Kapuzinerberg,Hike,39,47.80518030145227,13.0614814522737
Kapuzinerberg,Walk,47,47.80413376504706,13.058797334914404
Kapuzinerberg,Run,51,47.80594613075243,13.057825828057764
Kapuzinerberg,Walk,37,47.806284205733384,13.057273194672918
Kapuzinerberg,Hike,45,47.80265858827729,13.057895060627024
Kapuzinerberg,Ride,10,47.80539610010477,13.057723646362918
Kapuzinerberg,Walk,35,47.80555175911346,13.058840832444751
Kapuzinerberg,Walk,51,47.804053654744955,13.0588211479621
Kapuzinerberg,Run,30,47.80656356021996,13.058506092040307
Kapuzinerberg,Hike,45,47.80427491661945,13.059373876339492
Kapuzinerberg,Walk,51,47.8046883646802,13.060881292549572
Kapuzinerberg,Walk,39,47.80424039226357,13.060399108270882
Kapuzinerberg,Walk,47,47.80452336857137,13.0555302040631
Kapuzinerberg,Walk,30,47.802855587369656,13.053392157730196
Kapuzinerberg,Ride,41,47.80233992367611,13.06036863982248
Kapuzinerberg,Hike,54,47.80689175759483,13.05576624260317
Kapuzinerberg,Run,47,47.80322955797752,13.058050469196216
Kapuzinerberg,Run,36,47.80301291147581,13.056159773947881
Kapuzinerberg,Ride,48,47.80126991482959,13.05489603912484
Kapuzinerberg,Hike,55,47.803541557378466,13.05958292545641
Kapuzinerberg,Walk,14,47.80251536530989,13.060018310320606
Kapuzinerberg,Ride,62,47.8069630227402,13.057346979198547
Kapuzinerberg,Hike,39,47.806014725634014,13.053317915415711
Kapuzinerberg,Walk,51,47.80346777448223,13.057407511103495
Kapuzinerberg,Ride,62,47.807878653708016,13.059283608010805
Kapuzinerberg,Hike,24,47.80597264823049,13.055542176862453
Kapuzinerberg,Run,34,47.804012752924734,13.058866719839559
Kapuzinerberg,Run,40,47.80075089142769,13.058469380301654
Kapuzinerberg,Hike,33,47.80793641385888,13.059658582999203
Kapuzinerberg,Run,71,47.80241564129985,13.05873916073683
Kapuzinerberg,Hike,32,47.80203190187956,13.056553862118237
Kapuzinerberg,Walk,36,47.80603385564801,13.06089314300333
Kapuzinerberg,Hike,48,47.80815962860951,13.058182940853946
Kapuzinerberg,Walk,26,47.806576409227766,13.05844539092098
Kapuzinerberg,Ride,39,47.805345863680074,13.056633464081854
Kapuzinerberg,Hike,49,47.8053921315125,13.057613435497617
Kapuzinerberg,Ride,40,47.80578012333817,13.056730394571947
Kapuzinerberg,Run,43,47.805638392884674,13.058154107880153
Kapuzinerberg,Walk,37,47.80492178713595,13.061923416960285
Kapuzinerberg,Hike,22,47.804656301655925,13.055756197714137
Kapuzinerberg,Ride,49,47.80440611030815,13.055272877204247
Kapuzinerberg,Walk,71,47.8033690531167,13.061442340654988
Kapuzinerberg,Walk,45,47.8040789873847,13.058081352645697
Kapuzinerberg,Run,48,47.8019605647787,13.05716185452268
Kapuzinerberg,Run,55,47.80435249055981,13.060579809374792
Kapuzinerberg,Walk,25,47.80301711333927,13.057288768920527
Kapuzinerberg,Walk,70,47.802844616024174,13.062152019427094
Kapuzinerberg,Hike,48,47.80476984122673,13.059855851742679
Kapuzinerberg,Walk,69,47.80658800342952,13.057524177183709
Kapuzinerberg,Hike,34,47.805877474909,13.06281461642653
Kapuzinerberg,Walk,72,47.80214424909456,13.057288570153993
Kapuzinerberg,Run,56,47.80301555779514,13.05998419074402
Kapuzinerberg,Hike,53,47.80591115678198,13.059098585160813
Kapuzinerberg,Ride,48,47.80302626890969,13.061103482578797
Kapuzinerberg,Run,41,47.804163050275,13.061623022393453
Kapuzinerberg,Hike,63,47.805325078148535,13.058564008298132
Kapuzinerberg,Hike,47,47.803047483317705,13.056993164259309
Kapuzinerberg,Ride,15,47.80465806325922,13.059419944285878
Kapuzinerberg,Hike,28,47.80249896175762,13.057144569260496
Kapuzinerberg,Walk,42,47.80359794853407,13.062526774495053
Kapuzinerberg,Ride,49,47.80497967290121,13.058773070662166
Kapuzinerberg,Run,44,47.8021105093997,13.057769356897376
Kapuzinerberg,Run,63,47.80516071210694,13.05886936061173
Kapuzinerberg,Walk,15,47.804470543301605,13.05580574742094
Kapuzinerberg,Run,47,47.80532873493162,13.05655677192298
Kapuzinerberg,Hike,17,47.80483587120109,13.060900827815889
Kapuzinerberg,Hike,56,47.80654621064496,13.057186211442058
Hellbrunn Palace Park,Walk,43,47.76102963352598,13.06049969184704
Hellbrunn Palace Park,Run,51,47.76340497912879,13.060292652499646
Hellbrunn Palace Park,Run,32,47.764378556231996,13.058944034826487
Hellbrunn Palace Park,Walk,64,47.763678429966,13.059046239291922
Hellbrunn Palace Park,Ride,60,47.76409407152871,13.060247042216197
Hellbrunn Palace Park,Run,53,47.76146480736715,13.061434731013634
Hellbrunn Palace Park,Ride,43,47.76046728399989,13.062527169252467
Hellbrunn Palace Park,Run,53,47.76485200047793,13.05909364209864
Hellbrunn Palace Park,Run,34,47.76211598024174,13.06368537713792
Hellbrunn Palace Park,Run,57,47.762223750475314,13.060157752797915
Hellbrunn Palace Park,Run,69,47.76459229121277,13.060657265411304
Hellbrunn Palace Park,Hike,61,47.7634343450141,13.059205576641705
Hellbrunn Palace Park,Ride,34,47.76328383165812,13.055851519479456
Hellbrunn Palace Park,Ride,50,47.76584750351735,13.062468090792724
Hellbrunn Palace Park,Run,25,47.76163472265443,13.062173687794186
Hellbrunn Palace Park,Run,53,47.76399176019212,13.060137344885764
Hellbrunn Palace Park,Ride,51,47.762685519687345,13.06083398143445
Hellbrunn Palace Park,Hike,16,47.76300288841829,13.06173187843541
Hellbrunn Palace Park,Walk,27,47.76489270263962,13.057574908286227
Hellbrunn Palace Park,Walk,40,47.763361753634435,13.059641894645308
Hellbrunn Palace Park,Ride,40,47.76340744411857,13.062288529359245
Hellbrunn Palace Park,Run,26,47.76420876100596,13.058191421153662
Hellbrunn Palace Park,Run,50,47.76205257090569,13.061287115864333
Hellbrunn Palace Park,Hike,48,47.76134118549899,13.057986836390754
Hellbrunn Palace Park,Walk,42,47.761032786208965,13.061632859964869
Hellbrunn Palace Park,Hike,33,47.75965046511593,13.060628717035407
Hellbrunn Palace Park,Walk,60,47.76568431069491,13.057469736368189
Hellbrunn Palace Park,Ride,69,47.76094518745142,13.063029478708915
Hellbrunn Palace Park,Walk,37,47.762268119564624,13.059230816846405
Hellbrunn Palace Park,Hike,35,47.76218478005016,13.059079495125971
Hellbrunn Palace Park,Hike,52,47.76306111004671,13.061101138394463
Hellbrunn Palace Park,Hike,39,47.76382360581881,13.062997274698859
Hellbrunn Palace Park,Ride,42,47.76389071023254,13.058668356362045
Hellbrunn Palace Park,Walk,56,47.76172538384215,13.060823359699697
Hellbrunn Palace Park,Walk,16,47.76234931742932,13.061557633000662
Hellbrunn Palace Park,Hike,64,47.76302386992573,13.062086211214528
Hellbrunn Palace Park,Walk,46,47.762226963310724,13.061052883110555
Hellbrunn Palace Park,Run,38,47.76501101836403,13.059965944321833
Hellbrunn Palace Park,Run,43,47.76333646242745,13.059044819558704
Hellbrunn Palace Park,Run,44,47.76370231667907,13.060872287766093
Hellbrunn Palace Park,Walk,19,47.763594321903,13.05855572197603
Hellbrunn Palace Park,Ride,67,47.76436021078623,13.054857299033012
Hellbrunn Palace Park,Ride,45,47.76287153233805,13.061573119608315
Hellbrunn Palace Park,Ride,51,47.76065475207807,13.062507869682173
Hellbrunn Palace Park,Ride,59,47.763199531927626,13.055974135128917
Hellbrunn Palace Park,Run,29,47.76162296465931,13.05868053859058
Hellbrunn Palace Park,Run,52,47.761807074977376,13.061938308522011
Hellbrunn Palace Park,Hike,40,47.76347954602813,13.064814990939425
Hellbrunn Palace Park,Walk,57,47.76445742460715,13.060741587415352
Hellbrunn Palace Park,Walk,13,47.762631907365105,13.059243994117542
Hellbrunn Palace Park,Ride,43,47.7630632495189,13.06033420711779
Hellbrunn Palace Park,Run,35,47.76515332241695,13.063449752838297
Hellbrunn Palace Park,Ride,51,47.76296112976923,13.059408071641752
Hellbrunn Palace Park,Hike,52,47.76650252467127,13.0591016159867
Hellbrunn Palace Park,Walk,34,47.763448264468444,13.059734512955636
Hellbrunn Palace Park,Walk,34,47.759958855861264,13.058793342783483
Hellbrunn Palace Park,Ride,43,47.76373001243166,13.06094534063199
Hellbrunn Palace Park,Hike,31,47.76317173757732,13.06394935691694
Hellbrunn Palace Park,Walk,57,47.76453462913112,13.061346158546232
Hellbrunn Palace Park,Hike,39,47.7636097720269,13.060195292995749
Hellbrunn Palace Park,Hike,10,47.76239231602403,13.060116377462169
Hellbrunn Palace Park,Ride,39,47.760763552645564,13.057573618382607
Hellbrunn Palace Park,Run,29,47.76228646511407,13.062466219554295
Hellbrunn Palace Park,Ride,20,47.76132421931869,13.060544325605974
Hellbrunn Palace Park,Run,26,47.761729214825294,13.060339040172819
Hellbrunn Palace Park,Hike,46,47.76348286760663,13.06708621513569
Hellbrunn Palace Park,Run,64,47.76510485675652,13.061297505816732
Hellbrunn Palace Park,Hike,49,47.763192007294734,13.05919641789981
Hellbrunn Palace Park,Walk,35,47.76080617540695,13.05984728480759
Hellbrunn Palace Park,Walk,51,47.76326690400233,13.062996891418393
Hellbrunn Palace Park,Walk,38,47.76439494722997,13.060926540821075
Hellbrunn Palace Park,Ride,34,47.76168532564352,13.057823444043366
Hellbrunn Palace Park,Ride,27,47.76239897424999,13.06253845786915
Hellbrunn Palace Park,Hike,18,47.76262203229209,13.059363711828922
Hellbrunn Palace Park,Walk,39,47.76142265253038,13.064446595552436
Hellbrunn Palace Park,Ride,47,47.76357242065077,13.06286009613143
Hellbrunn Palace Park,Walk,43,47.76241857777709,13.059805356208683
Hellbrunn Palace Park,Ride,38,47.76322929866586,13.06326203272347
Hellbrunn Palace Park,Run,30,47.7612687617333,13.060835711021056
Hellbrunn Palace Park,Run,54,47.76194381254951,13.062405547350245
Hellbrunn Palace Park,Walk,25,47.76368357203674,13.061669465634589
Hellbrunn Palace Park,Hike,56,47.762040750271865,13.059007286690019
Hellbrunn Palace Park,Ride,29,47.76519044577685,13.059412900335365
Hellbrunn Palace Park,Ride,33,47.76200054572158,13.062759921635163
Hellbrunn Palace Park,Run,22,47.762937027088626,13.060030449335787
Hellbrunn Palace Park,Run,37,47.76399888624781,13.059892703073517
Hellbrunn Palace Park,Hike,59,47.7604724514006,13.058789754841301
Hellbrunn Palace Park,Hike,52,47.75995878678203,13.061547198131187
Hellbrunn Palace Park,Hike,59,47.760311515528144,13.064825049838486
Hellbrunn Palace Park,Walk,52,47.76449387615514,13.058564934171493
Hellbrunn Palace Park,Run,28,47.76177221278116,13.060748438913347
Hellbrunn Palace Park,Walk,40,47.7664372989285,13.06352444111083
Hellbrunn Palace Park,Run,33,47.761753628602015,13.06054071721751
Hellbrunn Palace Park,Run,64,47.762876826954795,13.0616047435925
Hellbrunn Palace Park,Ride,27,47.76491316492885,13.058575212943706
Hellbrunn Palace Park,Run,58,47.76560913933224,13.061556614194416
Hellbrunn Palace Park,Run,58,47.765692255364954,13.060325711469991
Hellbrunn Palace Park,Walk,72,47.76441254934589,13.06267145999136
Hellbrunn Palace Park,Run,38,47.764136093788714,13.06307477210313
Hellbrunn Palace Park,Walk,55,47.7634887904238,13.065879127284038
Hellbrunn Palace Park,Hike,79,47.76376754161425,13.061859266346428
Hellbrunn Palace Park,Run,35,47.76177322142551,13.061351592633166
Hellbrunn Palace Park,Run,21,47.761372701674865,13.061088768603156
Hellbrunn Palace Park,Walk,16,47.76259493831388,13.059993667414378
Hellbrunn Palace Park,Hike,55,47.762344723066214,13.061376967686924
Hellbrunn Palace Park,Ride,16,47.761920157926006,13.060109197179722
Hellbrunn Palace Park,Hike,39,47.763644581171185,13.06103692195254
Hellbrunn Palace Park,Walk,51,47.76403295781285,13.063335195071216
Hellbrunn Palace Park,Hike,47,47.76273261032944,13.058686914869442
Hellbrunn Palace Park,Walk,51,47.764816295121584,13.062979757122259
Hellbrunn Palace Park,Walk,48,47.760887466328796,13.06333423013468
Hellbrunn Palace Park,Ride,64,47.76230951081108,13.060463862946019
Hellbrunn Palace Park,Run,30,47.761524766519095,13.056456290201984
Hellbrunn Palace Park,Walk,34,47.75980019507439,13.059484356025811
Hellbrunn Palace Park,Walk,33,47.76247597897124,13.063293989093124
Hellbrunn Palace Park,Ride,57,47.762417378737425,13.060654263875403
Hellbrunn Palace Park,Walk,58,47.76487017461486,13.058701395535412
Hellbrunn Palace Park,Run,51,47.76354621752683,13.059690450157545
Hellbrunn Palace Park,Ride,62,47.761063719763506,13.06238124005301
Hellbrunn Palace Park,Run,27,47.7653811388495,13.061793467136404
Hellbrunn Palace Park,Run,70,47.764431550543286,13.060222135801661
Hellbrunn Palace Park,Ride,67,47.7634731465552,13.05996635117637
Hellbrunn Palace Park,Walk,56,47.76226027385172,13.059916483701913
Hellbrunn Palace Park,Run,71,47.761160841144914,13.058855179631003
Hellbrunn Palace Park,Run,20,47.76204168983589,13.063930751378939
Hellbrunn Palace Park,Run,37,47.764233122929554,13.060055359061577
Hellbrunn Palace Park,Run,33,47.7654268794589,13.063134317041651
Hellbrunn Palace Park,Ride,55,47.764914865292404,13.063742632103846
Hellbrunn Palace Park,Ride,29,47.76186672586732,13.062696621796297
Hellbrunn Palace Park,Hike,56,47.760920573850065,13.059836759374564
Hellbrunn Palace Park,Hike,65,47.762811329370365,13.061507460180675
Hellbrunn Palace Park,Run,55,47.759947340951655,13.060651608787218
Hellbrunn Palace Park,Walk,49,47.76308475157128,13.05889259627854
Hellbrunn Palace Park,Run,30,47.76237859612055,13.061348718563444
Hellbrunn Palace Park,Walk,32,47.7619009452472,13.05834192041768
Hellbrunn Palace Park,Run,63,47.7602079453991,13.063075358776924
Hellbrunn Palace Park,Hike,56,47.76337040015985,13.059770765405403
Hellbrunn Palace Park,Hike,44,47.76180094874051,13.061102319311747
Hellbrunn Palace Park,Walk,38,47.76084512474643,13.061266575743092
Hellbrunn Palace Park,Run,14,47.758291606680075,13.060182190052592
Hellbrunn Palace Park,Walk,28,47.76255872764242,13.061873387602951
Hellbrunn Palace Park,Hike,73,47.76525837739501,13.059750192686755
Hellbrunn Palace Park,Run,25,47.76509188882182,13.062442594594915
Hellbrunn Palace Park,Run,47,47.76191435561512,13.058008040639507
Hellbrunn Palace Park,Walk,60,47.761696681909456,13.060952759159093
Hellbrunn Palace Park,Ride,26,47.76330316138411,13.064577857998117
Hellbrunn Palace Park,Walk,47,47.761102421841215,13.05869933735079
Hellbrunn Palace Park,Hike,59,47.76305268784973,13.059344510058951
Hellbrunn Palace Park,Hike,45,47.76374912041758,13.061727815699319
Hellbrunn Palace Park,Hike,88,47.76444039983583,13.061059163563879
Other City Areas,Hike,19,47.800525945148905,13.038707545380312
Other City Areas,Hike,60,47.80073378069522,13.043550621785219
Other City Areas,Ride,42,47.80095208220284,13.037612726336485
Other City Areas,Run,56,47.80166454976293,13.04183830834722
Other City Areas,Walk,51,47.80061472798539,13.042001164636085
Other City Areas,Walk,34,47.79963811351807,13.038658759581846
Other City Areas,Hike,48,47.8010088605518,13.042784930600128
Other City Areas,Walk,17,47.80284982290234,13.039499906970802
Other City Areas,Hike,54,47.79980104938042,13.040577387258558
Other City Areas,Ride,49,47.79853820604299,13.040520643677542
Other City Areas,Ride,54,47.801660621003926,13.039731382517058
Other City Areas,Run,60,47.79981942825407,13.041621616546319
Other City Areas,Ride,50,47.79674099568098,13.041586977441103
Other City Areas,Ride,47,47.80127113251572,13.036502936053523
Other City Areas,Run,31,47.79919700772107,13.042608680485756
Other City Areas,Walk,34,47.79986420007654,13.036675016023928
Other City Areas,Hike,62,47.80049797049585,13.042065092408683
Other City Areas,Hike,66,47.80028574951967,13.042253410273654
Other City Areas,Walk,41,47.801064177725706,13.037818067139568
Other City Areas,Run,45,47.799346770444146,13.03917837142409
Other City Areas,Walk,31,47.80076965869726,13.037788590663027
Other City Areas,Ride,62,47.79961067998362,13.039570157939421
Other City Areas,Run,54,47.80110821572133,13.039383931431628
Other City Areas,Run,74,47.800923051226015,13.041559321064538
Other City Areas,Run,31,47.79859684194693,13.042620617492238
Other City Areas,Hike,39,47.80162897317426,13.042791367621579
Other City Areas,Walk,48,47.79919605483233,13.038875663946843
Other City Areas,Run,54,47.80121208669742,13.03958155625251
Other City Areas,Run,41,47.8005509309701,13.036633123615557
Other City Areas,Run,31,47.80275727551519,13.038388259867007
Other City Areas,Walk,58,47.79966480102644,13.041929703266193
Other City Areas,Hike,55,47.79947602480582,13.043231165647095
Other City Areas,Ride,31,47.79997087059117,13.03753130225624
Other City Areas,Hike,65,47.79954523032575,13.038815071481693
Other City Areas,Run,62,47.80119991285291,13.039947188486082
Other City Areas,Hike,47,47.79757553408734,13.040560322317639
Other City Areas,Hike,46,47.79841947637128,13.038380792960156
Other City Areas,Ride,53,47.79839829561763,13.040848122088928
Other City Areas,Walk,32,47.80142546138796,13.039052321305856
